cell,n,p_obs,p_indep,diff_pp,pmi
부모와 동거 × 울산,2151,0.002151,0.0019622938009999998,0.018870619900000038,0.09181875468549908
부모와 동거 × 제주,941,0.000941,0.0011665876689999999,-0.02255876689999999,-0.21489510464572098
부모와 동거 × 세종,798,0.000798,0.000638203449,0.0159796551,0.2234514793582817
기타2세대 × 경기,10541,0.010541,0.010412232571999998,0.012876742800000188,0.012291091471258852
기타2세대 × 서울,6933,0.006933,0.007356885703999999,-0.04238857039999995,-0.059344085188789544
기타2세대 × 부산,2287,0.002287,0.0025929896299999996,-0.030598962999999965,-0.12557059227919354
기타2세대 × 경상남,2523,0.002523,0.0024790386879999997,0.00439613120000004,0.017577810434784236
기타2세대 × 인천,2637,0.002637,0.0023430045379999997,0.029399546200000036,0.11820781101424684
기타2세대 × 경상북,2124,0.002124,0.001997735964,0.012626403599999992,0.06128658203608123
기타2세대 × 대구,1515,0.001515,0.001864124612,-0.03491246119999999,-0.2073761269989066
기타2세대 × 충청남,1881,0.001881,0.001646549408,0.0234450592,0.13312172003930337
기타2세대 × 전라남,1678,0.001678,0.0013659417379999997,0.03120582620000003,0.20575849934335427
기타2세대 × 전북,1761,0.001761,0.0013578789839999996,0.04031210160000004,0.259957917750462
기타2세대 × 충청북,1345,0.001345,0.0012430145279999998,0.010198547200000026,0.07885451274156001
기타2세대 × 강원,1161,0.001161,0.0011994835999999999,-0.003848359999999995,-0.032609428124905325
기타2세대 × 대전,942,0.000942,0.0011377618279999999,-0.019576182799999987,-0.18881302822328316
기타2세대 × 광주,930,0.00093,0.001095978492,-0.0165978492,-0.16421825708051302
기타2세대 × 울산,802,0.000802,0.0008466686059999999,-0.0044668605999999954,-0.05420075402651578
기타2세대 × 제주,515,0.000515,0.000503346214,0.0011653786000000036,0.022888669121836267
기타2세대 × 세종,143,0.000143,0.00027536489399999995,-0.013236489399999996,-0.6552524751424188
어머니와 동거 × 경기,9897,0.009897,0.009816880837999998,0.008011916200000198,0.008128242609305879
어머니와 동거 × 서울,7972,0.007972,0.0069362329159999995,0.10357670840000005,0.1391765826979503
어머니와 동거 × 부산,2836,0.002836,0.0024447273949999996,0.03912726050000004,0.14846098684658837
어머니와 동거 × 경상남,2197,0.002197,0.0023372919519999997,-0.014029195199999952,-0.061900180325118244
어머니와 동거 × 인천,2154,0.002154,0.002209035977,-0.005503597699999972,-0.02522963212616092
어머니와 동거 × 경상북,1502,0.001502,0.0018835092059999998,-0.03815092059999998,-0.226339082505123
어머니와 동거 × 대구,2012,0.002012,0.001757537498,0.025446250199999996,0.13521557177379853
어머니와 동거 × 충청남,1423,0.001423,0.001552402832,-0.012940283199999996,-0.08703662567532969
어머니와 동거 × 전라남,934,0.000934,0.0012878397769999998,-0.03538397769999997,-0.3212450639584095
어머니와 동거 × 전북,1157,0.001157,0.0012802380359999996,-0.012323803599999954,-0.10121557805552256
어머니와 동거 × 충청북,718,0.000718,0.0011719413119999997,-0.04539413119999997,-0.48994732474961034
어머니와 동거 × 강원,935,0.000935,0.0011308993999999998,-0.019589939999999983,-0.1902219950375648
어머니와 동거 × 대전,1100,0.0011,0.0010727067619999999,0.00272932380000002,0.02512504148336089
어머니와 동거 × 광주,1297,0.001297,0.001033312518,0.02636874819999999,0.22728422658517414
어머니와 동거 × 울산,694,0.000694,0.0007982576989999998,-0.010425769899999987,-0.13995951588968072
어머니와 동거 × 제주,407,0.000407,0.0004745658309999999,-0.006756583099999988,-0.15358716060275987
어머니와 동거 × 세종,212,0.000212,0.00025962005099999997,-0.004762005099999997,-0.20263294523376876
자녀와 거주 (한부 × 경기,8997,0.008997,0.008587640732,0.04093592680000004,0.04656714301497356
자녀와 거주 (한부 × 서울,6059,0.006059,0.006067698823999999,-0.0008698823999999002,-0.001434656804505697
자녀와 거주 (한부 × 부산,2627,0.002627,0.0021386060299999994,0.04883939700000006,0.2056882817653505
자녀와 거주 (한부 × 경상남,1827,0.001827,0.0020446233279999997,-0.021762332799999968,-0.11253830344648162
자녀와 거주 (한부 × 인천,1980,0.00198,0.0019324271779999997,0.004757282200000025,0.02432002673132634
자녀와 거주 (한부 × 경상북,1433,0.001433,0.0016476618839999999,-0.02146618839999998,-0.13958709411579112
자녀와 거주 (한부 × 대구,1821,0.001821,0.001537463972,0.028353602799999992,0.1692515131670168
자녀와 거주 (한부 × 충청남,1072,0.001072,0.001358015648,-0.028601564799999993,-0.23649848924919453
자녀와 거주 (한부 × 전라남,871,0.000871,0.0011265803779999999,-0.02555803779999998,-0.2573001324495093
자녀와 거주 (한부 × 전북,888,0.000888,0.0011199305039999998,-0.02319305039999998,-0.2320501693717891
자녀와 거주 (한부 × 충청북,1188,0.001188,0.0010251943679999997,0.016280563200000032,0.1473889990099959
자녀와 거주 (한부 × 강원,863,0.000863,0.0009892915999999998,-0.012629159999999973,-0.1365744403575835
자녀와 거주 (한부 × 대전,939,0.000939,0.000938385668,6.143319999999926e-05,0.0006544547904017301
자녀와 거주 (한부 × 광주,1069,0.001069,0.000903924252,0.016507574800000004,0.16773334617901564
자녀와 거주 (한부 × 울산,641,0.000641,0.0006983022859999999,-0.00573022859999999,-0.08562262659057501
자녀와 거주 (한부 × 제주,284,0.000284,0.00041514213399999997,-0.013114213399999994,-0.3796467149989088
자녀와 거주 (한부 × 세종,199,0.000199,0.00022711121399999996,-0.0028111213999999947,-0.13213500229604855
기타3세대 × 경기,7590,0.00759,0.00754085981,0.004914019000000058,0.006495382732461488
기타3세대 × 서울,5221,0.005221,0.00532808342,-0.010708342000000006,-0.020302635594011575
기타3세대 × 부산,1801,0.001801,0.0018779230249999998,-0.007692302499999969,-0.04182432599930237
기타3세대 × 경상남,1741,0.001741,0.00179539624,-0.005439624000000008,-0.030766083311368476
기타3세대 × 인천,1853,0.001853,0.001696876115,0.015612388500000013,0.08801696607303616
기타3세대 × 경상북,1334,0.001334,0.00144682197,-0.011282197000000018,-0.08118745872346324
기타3세대 × 대구,1223,0.001223,0.00135005651,-0.012705651000000009,-0.09883959412848775
기타3세대 × 충청남,1208,0.001208,0.0011924818400000001,0.0015518159999999967,0.012929384359749212
기타3세대 × 전라남,1077,0.001077,0.0009892571149999999,0.008774288500000019,0.08498040459930739
기타3세대 × 전북,1232,0.001232,0.0009834178199999999,0.024858218000000015,0.22536006847443696
기타3세대 × 충청북,1117,0.001117,0.0009002294399999999,0.021677056000000007,0.21575213490153725
기타3세대 × 강원,871,0.000871,0.0008687029999999999,0.00022970000000001713,0.00264068215642224
기타3세대 × 대전,749,0.000749,0.00082400219,-0.007500219000000001,-0.09543420415571072
기타3세대 × 광주,604,0.000604,0.00079374141,-0.018974141,-0.2731835301662836
기타3세대 × 울산,603,0.000603,0.0006131835049999999,-0.0010183504999999914,-0.016747050039128648
기타3세대 × 제주,392,0.000392,0.000364538845,0.0027461154999999975,0.0726287233752786
기타3세대 × 세종,149,0.000149,0.000199427745,-0.0050427745000000005,-0.29150568433015095
혼자 거주 (배우자 × 경기,5182,0.005182,0.006199417792,-0.1017417792,-0.1792643009856935
혼자 거주 (배우자 × 서울,3040,0.00304,0.004380271744,-0.1340271744,-0.3652532490548311
혼자 거주 (배우자 × 부산,1179,0.001179,0.0015438596799999997,-0.03648596799999998,-0.26961894508842216
혼자 거주 (배우자 × 경상남,1926,0.001926,0.0014760135679999999,0.04499864320000001,0.266100394827979
혼자 거주 (배우자 × 인천,1859,0.001859,0.001395019168,0.0463980832,0.2871305530585857
혼자 거주 (배우자 × 경상북,1696,0.001696,0.001189447104,0.05065528960000001,0.3547839567022819
혼자 거주 (배우자 × 대구,918,0.000918,0.001109895232,-0.019189523200000003,-0.1898235136457041
혼자 거주 (배우자 × 충청남,1473,0.001473,0.0009803514880000002,0.04926485119999997,0.4071452478770846
혼자 거주 (배우자 × 전라남,1266,0.001266,0.0008132783679999999,0.04527216320000001,0.4425441556965059
혼자 거주 (배우자 × 전북,1072,0.001072,0.0008084778239999999,0.026352217600000012,0.2821280915611847
혼자 거주 (배우자 × 충청북,764,0.000764,0.0007400878079999999,0.0023912192000000165,0.031798950548322595
혼자 거주 (배우자 × 강원,1038,0.001038,0.0007141696,0.032383040000000016,0.37393059457921884
혼자 거주 (배우자 × 대전,603,0.000603,0.000677420608,-0.007442060800000002,-0.11637516539627916
혼자 거주 (배우자 × 광주,621,0.000621,0.000652542912,-0.0031542912000000005,-0.049545820618154275
혼자 거주 (배우자 × 울산,501,0.000501,0.000504104416,-0.000310441599999994,-0.006177320131983784
혼자 거주 (배우자 × 제주,377,0.000377,0.000299691104,0.0077308896,0.2294928965822924
혼자 거주 (배우자 × 세종,133,0.000133,0.000163951584,-0.003095158399999998,-0.20922203650439072
자녀와 거주 (배우 × 경기,3805,0.003805,0.0039427961599999995,-0.013779615999999972,-0.035574165567864954
자녀와 거주 (배우 × 서울,2709,0.002709,0.00278582912,-0.007682912,-0.02796597512590574
자녀와 거주 (배우 × 부산,996,0.000996,0.0009818863999999999,0.0014113600000000047,0.014271638202902571
자녀와 거주 (배우 × 경상남,903,0.000903,0.00093873664,-0.0035736639999999907,-0.03881241786900891
자녀와 거주 (배우 × 인천,890,0.00089,0.00088722464,0.00027753599999999707,0.003123254307424815
자녀와 거주 (배우 × 경상북,687,0.000687,0.00075648192,-0.006948192000000004,-0.09634434118311978
자녀와 거주 (배우 × 대구,803,0.000803,0.0007058873600000001,0.009711263999999994,0.12889903592466453
자녀와 거주 (배우 × 충청남,515,0.000515,0.0006234982400000001,-0.010849824000000008,-0.19117904167771194
자녀와 거주 (배우 × 전라남,501,0.000501,0.0005172406399999999,-0.0016240639999999876,-0.031902119678653265
자녀와 거주 (배우 × 전북,472,0.000472,0.0005141875199999999,-0.004218751999999994,-0.08560903823990987
자녀와 거주 (배우 × 충청북,561,0.000561,0.00047069184,0.009030816,0.1755172931485958
자녀와 거주 (배우 × 강원,456,0.000456,0.00045420799999999994,0.00017920000000000804,0.003937566611868516
자녀와 거주 (배우 × 대전,474,0.000474,0.00043083584,0.004316415999999995,0.09548018581570923
자녀와 거주 (배우 × 광주,640,0.00064,0.00041501376000000005,0.022498624000000002,0.43315650004618195
자녀와 거주 (배우 × 울산,319,0.000319,0.00032060768,-0.00016076799999999798,-0.005027092187906584
자녀와 거주 (배우 × 제주,213,0.000213,0.00019060192,0.0022398080000000003,0.11110510108780428
자녀와 거주 (배우 × 세종,96,9.6e-05,0.00010427232,-0.000827232,-0.08265774701421086
배우자·자녀·어머니 × 경기,4055,0.004055,0.003679069236,0.03759307639999995,0.09729089237745867
배우자·자녀·어머니 × 서울,2481,0.002481,0.002599489752,-0.011848975199999986,-0.04665347182760305
배우자·자녀·어머니 × 부산,833,0.000833,0.0009162096899999999,-0.008320968999999994,-0.0952116155232561
배우자·자녀·어머니 × 경상남,900,0.0009,0.0008759461439999999,0.0024053856000000057,0.02709015372991318
배우자·자녀·어머니 × 인천,834,0.000834,0.000827879694,0.0006120305999999945,0.007365555631582634
배우자·자녀·어머니 × 경상북,572,0.000572,0.000705882132,-0.0133882132,-0.21030928033407442
배우자·자녀·어머니 × 대구,666,0.000666,0.000658671756,0.0007328244000000023,0.011064354209888817
배우자·자녀·어머니 × 충청남,638,0.000638,0.0005817935040000001,0.005620649599999991,0.09222270269493851
배우자·자녀·어머니 × 전라남,437,0.000437,0.00048264329399999996,-0.004564329399999996,-0.09934466397633127
배우자·자녀·어머니 × 전북,544,0.000544,0.0004797943919999999,0.006420560800000008,0.12559158472207424
배우자·자녀·어머니 × 충청북,362,0.000362,0.000439208064,-0.007720806399999996,-0.19332903885673267
배우자·자녀·어머니 × 강원,373,0.000373,0.0004238268,-0.0050826799999999965,-0.12774646156710526
배우자·자녀·어머니 × 대전,415,0.000415,0.000402017964,0.0012982035999999997,0.03178174604292803
배우자·자녀·어머니 × 광주,332,0.000332,0.00038725419600000005,-0.005525419600000006,-0.15394634569945037
배우자·자녀·어머니 × 울산,302,0.000302,0.000299162778,0.00028372220000000346,0.009439184093715225
배우자·자녀·어머니 × 제주,208,0.000208,0.000177852882,0.0030147117999999996,0.1565813767712938
배우자·자녀·어머니 × 세종,82,8.2e-05,9.7297722e-05,-0.0015297722,-0.17105632952619718
친인척과 거주 × 경기,3200,0.0032,0.003492939896,-0.029293989599999976,-0.08759294888557272
친인척과 거주 × 서울,2175,0.002175,0.0024679778719999997,-0.02929778719999998,-0.12637047549795577
친인척과 거주 × 부산,848,0.000848,0.0008698573399999999,-0.002185733999999985,-0.02544858539953188
친인척과 거주 × 경상남,798,0.000798,0.0008316307839999999,-0.003363078399999989,-0.041279975645924984
친인척과 거주 × 인천,658,0.000658,0.000785996084,-0.0127996084,-0.177746878903183
친인척과 거주 × 경상북,758,0.000758,0.000670170552,0.008782944800000005,0.1231511504271632
친인척과 거주 × 대구,541,0.000541,0.000625348616,-0.008434861599999996,-0.14489000098535487
친인척과 거주 × 충청남,626,0.000626,0.000552359744,0.007364025599999999,0.1251508269489112
친인척과 거주 × 전라남,555,0.000555,0.00045822568399999996,0.009677431600000008,0.19160629117317693
친인척과 거주 × 전북,469,0.000469,0.00045552091199999994,0.001347908800000008,0.029161142811074767
친인척과 거주 × 충청북,1167,0.001167,0.0004169879039999999,0.07500120960000002,1.0291344181027162
친인척과 거주 × 강원,460,0.00046,0.00040238479999999994,0.005761520000000008,0.1338176447708837
친인척과 거주 × 대전,343,0.000343,0.000381679304,-0.003867930399999999,-0.10685029052316661
친인척과 거주 × 광주,266,0.000266,0.000367662456,-0.0101662456,-0.32366896933557593
친인척과 거주 × 울산,196,0.000196,0.00028402770799999995,-0.008802770799999995,-0.37095713755197335
친인척과 거주 × 제주,190,0.00019,0.000168855052,0.0021144948000000018,0.11798340572912595
친인척과 거주 × 세종,74,7.4e-05,9.2375292e-05,-0.0018375291999999997,-0.22179444708761686
비친족 동거 × 경기,3229,0.003229,0.003354522583999999,-0.012552258399999884,-0.03813696867095353
비친족 동거 × 서울,2380,0.00238,0.0023701774879999996,0.0009822512000000599,0.004135645888942032
비친족 동거 × 부산,567,0.000567,0.0008353868599999997,-0.026838685999999973,-0.387535619219521
비친족 동거 × 경상남,747,0.000747,0.0007986751359999998,-0.005167513599999972,-0.0668890897187546
비친족 동거 × 인천,959,0.000959,0.0007548488359999998,0.020415116400000016,0.23937356289909983
비친족 동거 × 경상북,582,0.000582,0.0006436132079999998,-0.006161320799999979,-0.10062748923960875
비친족 동거 × 대구,381,0.000381,0.0006005674639999999,-0.021956746399999987,-0.45507560646097367
비친족 동거 × 충청남,806,0.000806,0.0005304709759999999,0.027552902400000006,0.4183184965996027
비친족 동거 × 전라남,449,0.000449,0.00044006723599999986,0.0008932764000000161,0.020095363413158516
비친족 동거 × 전북,450,0.00045,0.00043746964799999986,0.0012530352000000129,0.028240255373322698
비친족 동거 × 충청북,839,0.000839,0.00040046361599999986,0.04385363840000001,0.7395877905275282
비친족 동거 × 강원,432,0.000432,0.0003864391999999999,0.00455608000000001,0.111451041776015
비친족 동거 × 대전,237,0.000237,0.0003665542159999999,-0.01295542159999999,-0.4360862983098135
비친족 동거 × 광주,230,0.00023,0.00035309282399999996,-0.012309282399999996,-0.42865167094991785
비친족 동거 × 울산,225,0.000225,0.00027277233199999993,-0.004777233199999994,-0.19253709633390861
비친족 동거 × 제주,195,0.000195,0.00016216370799999996,0.0032836292000000033,0.18439319037654825
비친족 동거 × 세종,88,8.8e-05,8.871466799999998e-05,-7.146679999999806e-05,-0.00808842756941819
아버지와 동거 × 경기,2461,0.002461,0.0024495669759999994,0.00114330240000007,0.004656506963227302
아버지와 동거 × 서울,1756,0.001756,0.0017307704319999998,0.002522956800000021,0.014471849419883767
아버지와 동거 × 부산,671,0.000671,0.0006100230399999999,0.00609769600000002,0.095272410025809
아버지와 동거 × 경상남,557,0.000557,0.0005832151039999999,-0.0026215103999999915,-0.045990838922887786
아버지와 동거 × 인천,591,0.000591,0.0005512119039999999,0.003978809600000018,0.06969670142316035
아버지와 동거 × 경상북,440,0.00044,0.0004699845119999999,-0.0029984511999999897,-0.06592501405733947
아버지와 동거 × 대구,455,0.000455,0.0004385512959999999,0.0016448704000000076,0.03682063336467602
아버지와 동거 × 충청남,369,0.000369,0.000387364864,-0.0018364863999999952,-0.048570405865098115
아버지와 동거 × 전라남,280,0.00028,0.0003213495039999999,-0.004134950399999992,-0.13773972515844596
아버지와 동거 × 전북,349,0.000349,0.0003194526719999999,0.002954732800000015,0.08846279081278473
아버지와 동거 × 충청북,272,0.000272,0.00029242982399999993,-0.0020429823999999937,-0.07242265364228052
아버지와 동거 × 강원,236,0.000236,0.0002821887999999999,-0.00461887999999999,-0.17874454544108473
아버지와 동거 × 대전,281,0.000281,0.00026766822399999996,0.0013331776000000042,0.048606425890201414
아버지와 동거 × 광주,263,0.000263,0.000257838336,0.0005161664000000003,0.019821248306051593
아버지와 동거 × 울산,206,0.000206,0.00019918604799999996,0.0006813952000000035,0.03363686625265251
아버지와 동거 × 제주,95,9.5e-05,0.00011841651199999997,-0.0023416511999999967,-0.22033128058525722
아버지와 동거 × 세종,62,6.2e-05,6.478195199999999e-05,-0.000278195199999999,-0.04389266100113285
형제자매와 동거 ( × 경기,1922,0.001922,0.0023916309419999998,-0.046963094199999965,-0.21860922517505682
형제자매와 동거 ( × 서울,3100,0.0031,0.0016898350439999998,0.1410164956,0.6067711944205932
형제자매와 동거 ( × 부산,572,0.000572,0.0005955950549999999,-0.002359505499999984,-0.04042200684354096
형제자매와 동거 ( × 경상남,338,0.000338,0.000569421168,-0.023142116799999998,-0.5215744546446192
형제자매와 동거 ( × 인천,405,0.000405,0.000538174893,-0.013317489300000002,-0.2842965201538652
형제자매와 동거 ( × 경상북,259,0.000259,0.00045886865399999996,-0.019986865399999994,-0.5719359505475748
형제자매와 동거 ( × 대구,353,0.000353,0.000428178882,-0.007517888199999996,-0.19307299993044363
형제자매와 동거 ( × 충청남,216,0.000216,0.00037820308800000005,-0.016220308800000006,-0.5601529134989266
형제자매와 동거 ( × 전라남,193,0.000193,0.00031374909299999995,-0.012074909299999995,-0.48590341070027615
형제자매와 동거 ( × 전북,211,0.000211,0.00031189712399999994,-0.010089712399999994,-0.39081526919104204
형제자매와 동거 ( × 충청북,544,0.000544,0.00028551340799999993,0.025848659200000006,0.6446602556401988
형제자매와 동거 ( × 강원,167,0.000167,0.00027551459999999997,-0.010851459999999997,-0.5006468093274061
형제자매와 동거 ( × 대전,254,0.000254,0.000261337458,-0.0007337458000000014,-0.028478247702474084
형제자매와 동거 ( × 광주,343,0.000343,0.000251740062,0.0091259938,0.3093333920167608
형제자매와 동거 ( × 울산,108,0.000108,0.00019447499099999998,-0.008647499099999999,-0.5881723466901749
형제자매와 동거 ( × 제주,102,0.000102,0.00011561577899999999,-0.0013615778999999989,-0.12529963017899323
형제자매와 동거 ( × 세종,36,3.6e-05,6.324975899999999e-05,-0.002724975899999999,-0.5635723788675806
기타 × 경기,13857,0.013857,0.014422140155999996,-0.056514015599999634,-0.039974016539060894
기타 × 서울,8686,0.008686,0.010190133191999998,-0.15041331919999987,-0.15970738389035857
기타 × 부산,2908,0.002908,0.003591588989999999,-0.06835889899999988,-0.21112916050241032
기타 × 경상남,3073,0.003073,0.003433753823999999,-0.0360753823999999,-0.11099978892963443
기타 × 인천,3273,0.003273,0.0032453308739999994,0.0027669126000000495,0.008489686308294907
기타 × 경상북,2700,0.0027,0.0027670941719999996,-0.006709417199999949,-0.02454596118717338
기타 × 대구,1996,0.001996,0.0025820270759999995,-0.05860270759999995,-0.2574296009248126
기타 × 충청남,2670,0.00267,0.0022806603839999997,0.03893396160000004,0.1576134292787225
기타 × 전라남,1885,0.001885,0.0018919864739999994,-0.0006986473999999465,-0.003699500655531848
기타 × 전북,2176,0.002176,0.0018808186319999992,0.029518136800000074,0.14578120437624334
기타 × 충청북,5586,0.005586,0.0017217181439999995,0.38642818560000003,1.1769407543568968
기타 × 강원,1595,0.001595,0.0016614227999999995,-0.006642279999999941,-0.04080060745769737
기타 × 대전,1364,0.001364,0.0015759310439999996,-0.021193104399999968,-0.1444246772500845
기타 × 광주,1138,0.001138,0.0015180563159999999,-0.0380056316,-0.2881584413953842
기타 × 울산,1060,0.00106,0.0011727334379999996,-0.01127334379999996,-0.10106838764076306
기타 × 제주,797,0.000797,0.0006971924219999998,0.009980757800000012,0.13379323439446936
기타 × 세종,250,0.00025,0.0003814120619999999,-0.013141206199999988,-0.42241940039392534
