cell,n,p_obs,p_indep,diff_pp,pmi
65-74 × 경리 사무원,930,0.00093,0.002087661654,-0.11576616540000001,-0.8086153066213774
65-74 × 사무 보조원,1039,0.001039,0.0017623453699999998,-0.07233453699999999,-0.5283868064050689
65-74 × 전화 상담원,923,0.000923,0.001449571089,-0.052657108900000006,-0.45139375646445956
65-74 × 시설 경비원,1645,0.001645,0.001408971203,0.023602879699999996,0.15488058940886795
65-74 × 일반 비서,284,0.000284,0.0014087126049999999,-0.11247126049999999,-1.601457282031232
65-74 × 하역 및 적재 관련,1898,0.001898,0.00118437884,0.071362116,0.47158224868797916
65-74 × 한식 조리사,573,0.000573,0.0011075752340000001,-0.053457523400000005,-0.6590427142742947
65-74 × 그 외 일반 영업원,348,0.000348,0.0010601225009999999,-0.07121225009999999,-1.1139372676354213
65-74 × 주방 보조원,1210,0.00121,0.000975173058,0.023482694199999998,0.21576068795876624
65-74 × 지게차 운전원,538,0.000538,0.0009544852179999999,-0.0416485218,-0.5733135962418776
65-74 × 회계 사무원,203,0.000203,0.0009374177499999999,-0.07344177499999999,-1.529923041620651
65-74 × 마케팅 전문가,217,0.000217,0.000934314574,-0.0717314574,-1.459915830980844
65-74 × 산업 안전원,177,0.000177,0.000854278493,-0.0677278493,-1.5741075122697747
65-74 × 교육 및 훈련 사무,73,7.3e-05,0.0007936372620000002,-0.07206372620000001,-2.3861670668450086
65-74 × 그 외 서비스 관련,1936,0.001936,0.000768941153,0.1167058847,0.9233648253162106
65-74 × 경영 기획 사무원,176,0.000176,0.00076803606,-0.059203606,-1.473352690132257
65-74 × 그 외 상점 판매원,550,0.00055,0.000737262898,-0.018726289799999997,-0.2930262640598187
65-74 × 기타,32042,0.032042,0.057988920613000004,-2.5946920613000004,-0.5932044261607121
75-84 × 무직,49118,0.049118,0.024915445925000005,2.4202554074999996,0.6787376369716628
75-84 × 건물 청소원,2671,0.002671,0.0012380097250000001,0.1432990275,0.7689479044843183
75-84 × 건물 경비원,1374,0.001374,0.0011851062250000004,0.01888937749999996,0.1478937818803975
75-84 × 경리 사무원,223,0.000223,0.0010951024500000003,-0.08721024500000003,-1.5914314280577007
75-84 × 사무 보조원,329,0.000329,0.0009244547500000002,-0.05954547500000002,-1.033146353488065
75-84 × 전화 상담원,255,0.000255,0.0007603860750000002,-0.05053860750000001,-1.092562752558026
75-84 × 시설 경비원,604,0.000604,0.0007390890250000002,-0.013508902500000013,-0.20184418260492967
75-84 × 일반 비서,55,5.5e-05,0.000738953375,-0.0683953375,-2.597901641709108
75-84 × 하역 및 적재 관련,799,0.000799,0.000621277,0.017772299999999998,0.2515839085352402
75-84 × 한식 조리사,158,0.000158,0.0005809889500000002,-0.04229889500000002,-1.302136704711208
75-84 × 그 외 일반 영업원,142,0.000142,0.000556097175,-0.041409717500000005,-1.3651159965577753
75-84 × 주방 보조원,645,0.000645,0.0005115361500000001,0.013346384999999987,0.2318320594146114
75-84 × 지게차 운전원,95,9.5e-05,0.0005006841500000001,-0.040568415000000004,-1.6620985715522616
75-84 × 회계 사무원,42,4.2e-05,0.00049173125,-0.044973125,-2.4602627091282105
75-84 × 마케팅 전문가,84,8.4e-05,0.00049010345,-0.040610345000000006,-1.7637996924271304
75-84 × 산업 안전원,36,3.6e-05,0.00044811977500000007,-0.041211977500000004,-2.5215416131366344
75-84 × 교육 및 훈련 사무,17,1.7e-05,0.00041630985000000014,-0.039930985000000016,-3.198216470686324
75-84 × 그 외 서비스 관련,1127,0.001127,0.0004033552750000001,0.07236447249999998,1.027496764770324
75-84 × 경영 기획 사무원,42,4.2e-05,0.00040288050000000005,-0.03608805,-2.260970373636181
75-84 × 그 외 상점 판매원,138,0.000138,0.0003867381500000001,-0.024873815000000007,-1.0304941638782712
75-84 × 기타,9871,0.009871,0.030418630775000007,-2.0547630775000005,-1.1254541096986241
85+ × 무직,18809,0.018809,0.007529552453000001,1.1279447546999999,0.9154998738357691
85+ × 건물 청소원,327,0.000327,0.000374131741,-0.004713174100000003,-0.13464781315538493
85+ × 건물 경비원,132,0.000132,0.0003581440810000001,-0.022614408100000007,-0.9981334437425218
85+ × 경리 사무원,13,1.3e-05,0.00033094456200000004,-0.0317944562,-3.2370015174832782
85+ × 사무 보조원,20,2e-05,0.00027937411000000003,-0.025937411000000004,-2.6368195061264412
85+ × 전화 상담원,19,1.9e-05,0.00022979186700000003,-0.021079186700000002,-2.4927349939770074
85+ × 시설 경비원,56,5.6e-05,0.00022335580900000003,-0.0167355809,-1.3834143652315911
85+ × 일반 비서,4,4e-06,0.00022331481499999998,-0.0219314815,-4.0222881412486835
85+ × 하역 및 적재 관련,68,6.8e-05,0.00018775252,-0.011975252,-1.0156170074819233
85+ × 한식 조리사,13,1.3e-05,0.00017557730200000002,-0.016257730200000004,-2.603130055703634
85+ × 그 외 일반 영업원,15,1.5e-05,0.000168054903,-0.015305490299999999,-2.4162405284838218
85+ × 주방 보조원,80,8e-05,0.00015458837400000001,-0.0074588374,-0.658739298134275
85+ × 지게차 운전원,3,3e-06,0.000151308854,-0.014830885400000002,-3.9207108499116883
85+ × 회계 사무원,5,5e-06,0.00014860325,-0.014360324999999998,-3.391842090404474
85+ × 마케팅 전문가,5,5e-06,0.000148111322,-0.014311132199999998,-3.388526254263339
85+ × 산업 안전원,2,2e-06,0.00013542367900000002,-0.013342367900000002,-4.215261046459795
85+ × 교육 및 훈련 사무,0,0.0,0.00012581058600000003,-0.012581058600000004,
85+ × 그 외 서비스 관련,95,9.5e-05,0.00012189565900000001,-0.0026895659000000004,-0.24928853309590696
85+ × 경영 기획 사무원,1,1e-06,0.00012175218000000001,-0.012075218,-4.801987667346545
85+ × 그 외 상점 판매원,13,1.3e-05,0.00011687389400000002,-0.010387389400000002,-2.196146167000935
85+ × 기타,817,0.000817,0.009192638039,-0.8375638039000001,-2.420519134683505
