cell,n,p_obs,p_indep,diff_pp,pmi
기타2세대 × 연립주택,1019,0.001019,0.001022500192,-0.0003500192000000131,-0.0034290424692756745
기타2세대 × 비주거용 건물 내 ,409,0.000409,0.000393764252,0.0015235748000000046,0.03796277100244688
어머니와 동거 × 아파트,23681,0.023681,0.023237960532,0.04430394679999991,0.018885867519650486
어머니와 동거 × 단독주택,5536,0.005536,0.006334272391000001,-0.07982723910000006,-0.1347027334548748
어머니와 동거 × 다세대주택,4550,0.00455,0.004282775943,0.026722405700000014,0.06052584879629858
어머니와 동거 × 주택 이외의 거처,2388,0.002388,0.0022567060080000002,0.013129399199999971,0.05654996404367098
어머니와 동거 × 연립주택,939,0.000939,0.000964035568,-0.002503556800000008,-0.026312710987192442
어머니와 동거 × 비주거용 건물 내 ,353,0.000353,0.000371249558,-0.001824955799999996,-0.05040644261051321
자녀와 거주 (한부 × 아파트,20610,0.02061,0.020328173447999996,0.028182655200000364,0.013768616453373815
자녀와 거주 (한부 × 단독주택,5213,0.005213,0.005541113974,-0.03281139740000001,-0.06104005309903408
자녀와 거주 (한부 × 다세대주택,3826,0.003826,0.0037464997019999993,0.007950029800000069,0.020997879736740905
자녀와 거주 (한부 × 주택 이외의 거처,2007,0.002007,0.001974128112,0.003287188800000021,0.016514231212756948
자녀와 거주 (한부 × 연립주택,799,0.000799,0.0008433219519999998,-0.004432195199999983,-0.05398785154394035
자녀와 거주 (한부 × 비주거용 건물 내 ,303,0.000303,0.00032476281199999993,-0.002176281199999994,-0.06936230114920061
기타3세대 × 아파트,17782,0.017782,0.017850293339999997,-0.006829333999999743,-0.0038332320051157522
기타3세대 × 단독주택,4953,0.004953,0.0048656860449999995,0.00873139550000004,0.017785731466028822
기타3세대 × 다세대주택,3266,0.003266,0.0032898242849999995,-0.002382428499999971,-0.00726815998811589
기타3세대 × 주택 이외의 거처,1701,0.001701,0.0017334939599999999,-0.0032493959999999825,-0.018922688442788518
기타3세대 × 연립주택,772,0.000772,0.0007405261599999998,0.0031473840000000182,0.04162358945949224
기타3세대 × 비주거용 건물 내 ,291,0.000291,0.0002851762099999999,0.0005823790000000111,0.02021599725785406
혼자 거주 (배우자 × 아파트,14387,0.014387,0.014674908288000001,-0.02879082880000005,-0.019814095099701667
혼자 거주 (배우자 × 단독주택,4730,0.00473,0.004000130144000001,0.07298698559999985,0.16759830591323488
혼자 거주 (배우자 × 다세대주택,2337,0.002337,0.0027045981120000003,-0.03675981120000002,-0.14608527343020303
혼자 거주 (배우자 × 주택 이외의 거처,1322,0.001322,0.0014251230720000003,-0.010312307200000025,-0.07511243487755337
혼자 거주 (배우자 × 연립주택,618,0.000618,0.000608794112,0.0009205887999999898,0.01500832244187193
혼자 거주 (배우자 × 비주거용 건물 내 ,254,0.000254,0.000234446272,0.0019553727999999998,0.08010782265436316
자녀와 거주 (배우 × 아파트,9456,0.009456,0.00933316224,0.012283776000000107,0.013075570753242435
자녀와 거주 (배우 × 단독주택,2376,0.002376,0.00254406112,-0.016806112000000012,-0.06834326884611049
자녀와 거주 (배우 × 다세대주택,1757,0.001757,0.0017201097599999998,0.003689024000000027,0.021219706462133857
자녀와 거주 (배우 × 주택 이외의 거처,904,0.000904,0.00090637056,-0.00023705600000000588,-0.0026188686529108845
자녀와 거주 (배우 × 연립주택,412,0.000412,0.00038718975999999997,0.002481024000000002,0.0621084405778053
자녀와 거주 (배우 × 비주거용 건물 내 ,135,0.000135,0.00014910656,-0.0014106559999999988,-0.09938643968164634
배우자·자녀·어머니 × 아파트,8949,0.008949,0.008708882904,0.02401170960000011,0.027198265981817942
배우자·자녀·어머니 × 단독주택,2152,0.002152,0.002373893202,-0.022189320199999998,-0.09813366635537416
배우자·자녀·어머니 × 다세대주택,1630,0.00163,0.0016050545459999996,0.0024945454000000313,0.015422273767441722
배우자·자녀·어머니 × 주택 이외의 거처,827,0.000827,0.000845744976,-0.0018744975999999904,-0.02241317232979912
배우자·자녀·어머니 × 연립주택,357,0.000357,0.0003612912959999999,-0.00042912959999999185,-0.01194876530048512
배우자·자녀·어머니 × 비주거용 건물 내 ,119,0.000119,0.00013913307599999996,-0.002013307599999996,-0.15630736331694942
친인척과 거주 × 아파트,7795,0.007795,0.008268288144,-0.047328814399999995,-0.058944989210499746
친인척과 거주 × 단독주택,2889,0.002889,0.0022537945720000007,0.06352054279999994,0.24829514932784957
친인척과 거주 × 다세대주택,1407,0.001407,0.001523852556,-0.011685255599999993,-0.0797819264203137
친인척과 거주 × 주택 이외의 거처,767,0.000767,0.0008029575360000001,-0.0035957536000000116,-0.045815029487570776
친인척과 거주 × 연립주택,342,0.000342,0.000343013056,-0.00010130560000000052,-0.002957773518855468
친인척과 거주 × 비주거용 건물 내 ,124,0.000124,0.000132094136,-0.0008094135999999993,-0.06323325432477844
비친족 동거 × 아파트,7854,0.007854,0.007940634576,-0.00866345759999998,-0.010970237320260055
비친족 동거 × 단독주택,2317,0.002317,0.0021644817880000005,0.015251821199999951,0.06809227153815219
비친족 동거 × 다세대주택,1395,0.001395,0.001463465724,-0.006846572400000012,-0.04791299103507526
비친족 동거 × 주택 이외의 거처,779,0.000779,0.0007711381440000001,0.0007861855999999898,0.01014351326008306
비친족 동거 × 연립주택,324,0.000324,0.000329420224,-0.0005420223999999985,-0.01659069654496956
비친족 동거 × 비주거용 건물 내 ,127,0.000127,0.000126859544,1.4045600000000278e-05,0.0011065647729375104
아버지와 동거 × 아파트,6005,0.006005,0.005798475264,0.020652473600000013,0.0349974580572693
아버지와 동거 × 단독주택,1379,0.001379,0.0015805656320000002,-0.02015656320000002,-0.13642417909952181
아버지와 동거 × 다세대주택,1066,0.001066,0.001068663936,-0.0002663935999999917,-0.002495884563350938
아버지와 동거 × 주택 이외의 거처,561,0.000561,0.0005631068160000001,-0.00021068160000000833,-0.0037484310865686073
아버지와 동거 × 연립주택,245,0.000245,0.00024055193599999998,0.00044480640000000107,0.01832219420882839
아버지와 동거 × 비주거용 건물 내 ,88,8.8e-05,9.263641599999999e-05,-0.0004636415999999992,-0.051345511206046864
형제자매와 동거 ( × 아파트,5638,0.005638,0.005661332388000001,-0.002333238800000109,-0.004129876060222983
형제자매와 동거 ( × 단독주택,1266,0.001266,0.0015431828190000003,-0.027718281900000037,-0.1979847254661683
형제자매와 동거 ( × 다세대주택,1266,0.001266,0.001043388387,0.022261161299999988,0.19338884213751442
형제자매와 동거 ( × 주택 이외의 거처,607,0.000607,0.0005497884720000001,0.005721152799999988,0.09899518317276716
형제자매와 동거 ( × 연립주택,252,0.000252,0.00023486251200000003,0.001713748799999997,0.07042879989805854
형제자매와 동거 ( × 비주거용 건물 내 ,94,9.4e-05,9.0445422e-05,0.00035545779999999945,0.03854818530828445
기타 × 아파트,33972,0.033972,0.034139267784,-0.01672677839999956,-0.004911613766862061
기타 × 단독주택,10013,0.010013,0.009305783142000002,0.07072168579999975,0.07324819860503158
기타 × 다세대주택,5867,0.005867,0.006291896166,-0.04248961660000003,-0.06991905257322854
기타 × 주택 이외의 거처,3167,0.003167,0.0033153636960000002,-0.014836369600000014,-0.04578256228057256
기타 × 연립주택,1489,0.001489,0.001416280416,0.0072719584,0.05007074413816277
기타 × 비주거용 건물 내 ,506,0.000506,0.000545408796,-0.003940879599999996,-0.07499892860673527
