cell,n,p_obs,p_indep,diff_pp,pmi
사별 × 경기-김포시,571,0.000571,0.0007798302239999999,-0.02088302239999999,-0.31168702479745486
사별 × 경기-성남시 분당구,705,0.000705,0.000767174352,-0.006217435200000002,-0.0845162895412087
사별 × 광주-북구,731,0.000731,0.000745905456,-0.0014905455999999974,-0.02018539783802588
사별 × 서울-성북구,599,0.000599,0.00074001696,-0.014101695999999995,-0.21141150673905057
사별 × 기타,69231,0.069231,0.065291467872,0.3939532127999995,0.05858737190440591
이혼 × 경기-화성시,920,0.00092,0.001106479264,-0.018647926400000008,-0.18456474910070655
이혼 × 경기-남양주시,837,0.000837,0.000867238812,-0.003023881200000004,-0.035490314729462714
이혼 × 서울-송파구,671,0.000671,0.0007813351479999999,-0.011033514799999988,-0.15223504758001186
이혼 × 인천-서구,698,0.000698,0.000734877044,-0.003687704399999998,-0.05148409538159086
이혼 × 경기-평택시,641,0.000641,0.0006934905120000001,-0.005249051200000011,-0.07870810141402201
이혼 × 서울-강서구,665,0.000665,0.0006894833440000001,-0.002448334400000009,-0.036155499650483355
이혼 × 대구-달서구,747,0.000747,0.000664751604,0.00822483960000001,0.1166517420754049
이혼 × 서울-강남구,805,0.000805,0.0006477211400000001,0.015727886,0.21738201319508052
이혼 × 서울-관악구,437,0.000437,0.0006363883679999999,-0.019938836799999995,-0.3758758233883039
이혼 × 경상남-김해시,567,0.000567,0.0006290001519999999,-0.006200015199999992,-0.10377219462607723
이혼 × 인천-부평구,520,0.00052,0.000618043052,-0.009804305200000004,-0.17272930688625437
이혼 × 경기-시흥시,828,0.000828,0.0006157890200000001,0.021221097999999987,0.2961087495182607
이혼 × 서울-노원구,624,0.000624,0.0006139732720000001,0.0010026727999999912,0.01619897211440954
이혼 × 인천-남동구,953,0.000953,0.0006022022160000001,0.035079778399999983,0.4590216077727544
이혼 × 경기-고양시 덕양구,634,0.000634,0.0005993846759999999,0.0034615324000000108,0.05614536544703353
이혼 × 경기-파주시,672,0.000672,0.0005888032479999999,0.008319675200000005,0.13216625681935004
이혼 × 제주-제주시,500,0.0005,0.000582354212,-0.008235421199999999,-0.15247077586411467
이혼 × 서울-은평구,666,0.000666,0.000570457932,0.009554206800000006,0.15485024278269138
이혼 × 대전-서구,658,0.000658,0.000568016064,0.008998393599999991,0.14705523131394443
이혼 × 경기-의정부시,635,0.000635,0.000564196732,0.007080326800000005,0.11822199261381498
이혼 × 서울-강동구,624,0.000624,0.0005632575519999999,0.0060742448000000076,0.10241338124638208
이혼 × 경기-김포시,485,0.000485,0.0005555562759999999,-0.007055627599999986,-0.13582101994169377
이혼 × 경기-성남시 분당구,770,0.00077,0.000546540148,0.02234598519999999,0.34278274606854015
이혼 × 광주-북구,511,0.000511,0.000531388044,-0.0020388044000000023,-0.039122943809811885
이혼 × 서울-성북구,450,0.00045,0.0005271930400000001,-0.007719304000000008,-0.15831919851584658
이혼 × 기타,46094,0.046094,0.046514079128000006,-0.042007912800000324,-0.00907225402355895
