cell,n,p_obs,p_indep,diff_pp,pmi
75-84 × 회계 사무원,42,4.2e-05,0.00049173125,-0.044973125,-2.4602627091282105
75-84 × 마케팅 전문가,84,8.4e-05,0.00049010345,-0.040610345000000006,-1.7637996924271304
75-84 × 기타,11231,0.011231,0.032476034325,-2.1245034325,-1.061824599953094
85+ × 무직,18809,0.018809,0.007529552453000001,1.1279447546999999,0.9154998738357691
85+ × 건물 청소원,327,0.000327,0.000374131741,-0.004713174100000003,-0.13464781315538493
85+ × 건물 경비원,132,0.000132,0.0003581440810000001,-0.022614408100000007,-0.9981334437425218
85+ × 경리 사무원,13,1.3e-05,0.00033094456200000004,-0.0317944562,-3.2370015174832782
85+ × 사무 보조원,20,2e-05,0.00027937411000000003,-0.025937411000000004,-2.6368195061264412
85+ × 전화 상담원,19,1.9e-05,0.00022979186700000003,-0.021079186700000002,-2.4927349939770074
85+ × 시설 경비원,56,5.6e-05,0.00022335580900000003,-0.0167355809,-1.3834143652315911
85+ × 일반 비서,4,4e-06,0.00022331481499999998,-0.0219314815,-4.0222881412486835
85+ × 하역 및 적재 관련,68,6.8e-05,0.00018775252,-0.011975252,-1.0156170074819233
85+ × 한식 조리사,13,1.3e-05,0.00017557730200000002,-0.016257730200000004,-2.603130055703634
85+ × 그 외 일반 영업원,15,1.5e-05,0.000168054903,-0.015305490299999999,-2.4162405284838218
85+ × 주방 보조원,80,8e-05,0.00015458837400000001,-0.0074588374,-0.658739298134275
85+ × 지게차 운전원,3,3e-06,0.000151308854,-0.014830885400000002,-3.9207108499116883
85+ × 회계 사무원,5,5e-06,0.00014860325,-0.014360324999999998,-3.391842090404474
85+ × 마케팅 전문가,5,5e-06,0.000148111322,-0.014311132199999998,-3.388526254263339
85+ × 기타,928,0.000928,0.009814394037,-0.8886394036999999,-2.358573633556925
