cell,n,p_obs,p_indep,diff_pp,pmi
서울 × 비주거용 건물 내 ,1476,0.001476,0.0018363503920000004,-0.036035039200000035,-0.21844439312727162
세종 × 아파트,5966,0.005966,0.004302314747999999,0.16636852520000006,0.3269234947433972
세종 × 단독주택,645,0.000645,0.001172737749,-0.052773774899999994,-0.5978459339715331
세종 × 다세대주택,70,7e-05,0.000792920277,-0.0722920277,-2.427227441114264
세종 × 주택 이외의 거처,159,0.000159,0.000417810312,-0.0258810312,-0.9661233282635154
세종 × 연립주택,52,5.2e-05,0.00017848315200000002,-0.012648315200000003,-1.2332504916289537
세종 × 비주거용 건물 내 ,41,4.1e-05,6.873376200000001e-05,-0.002773376200000001,-0.5166684528544278
울산 × 아파트,15295,0.015295,0.013228392251999994,0.20666077480000056,0.14516052976300337
울산 × 단독주택,3225,0.003225,0.0036058345009999993,-0.03808345009999993,-0.11162027802813662
울산 × 다세대주택,1204,0.001204,0.0024380039729999994,-0.12340039729999994,-0.7055303137855605
울산 × 주택 이외의 거처,839,0.000839,0.001284647688,-0.044564768799999994,-0.4260290805072448
울산 × 연립주택,398,0.000398,0.0005487848479999999,-0.015078484799999991,-0.321254461416647
울산 × 비주거용 건물 내 ,356,0.000356,0.000211336738,0.014466326199999999,0.5214779548025908
인천 × 아파트,36576,0.036576,0.036607218995999995,-0.003121899599999728,-0.0008531736734731584
인천 × 단독주택,4037,0.004037,0.009978504623,-0.5941504623,-0.9049313998510784
인천 × 다세대주택,10880,0.01088,0.006746741679,0.41332583210000007,0.47786656730959703
인천 × 주택 이외의 거처,5651,0.005651,0.0035550336240000005,0.2095966375999999,0.4634679992093826
인천 × 연립주택,1451,0.001451,0.0015186643040000002,-0.0067664304000000135,-0.0455782272629067
인천 × 비주거용 건물 내 ,396,0.000396,0.0005848367740000001,-0.01888367740000001,-0.38991857824096876
전라남 × 아파트,16220,0.01622,0.021341541396,-0.5121541396,-0.274410424943364
전라남 × 단독주택,15309,0.015309,0.0058173408230000005,0.9491659176999999,0.9675976366833043
전라남 × 다세대주택,440,0.00044,0.003933264279000001,-0.34932642790000007,-2.1904502385327875
전라남 × 주택 이외의 거처,1188,0.001188,0.0020725392240000004,-0.08845392240000004,-0.556503312842628
전라남 × 연립주택,731,0.000731,0.0008853619040000003,-0.015436190400000029,-0.19158303274207367
전라남 × 비주거용 건물 내 ,503,0.000503,0.0003409523740000001,0.01620476259999999,0.38884736825953226
전북 × 아파트,19961,0.019961,0.021215568527999995,-0.12545685279999955,-0.0609549068638321
전북 × 단독주택,11327,0.011327,0.005783002763999999,0.5543997236000001,0.67226619908999
전북 × 다세대주택,667,0.000667,0.003910047371999999,-0.3243047371999999,-1.7685147225914173
전북 × 주택 이외의 거처,965,0.000965,0.0020603056319999998,-0.10953056319999996,-0.758481514488179
전북 × 연립주택,819,0.000819,0.000880135872,-0.006113587200000001,-0.07199221170072953
전북 × 비주거용 건물 내 ,449,0.000449,0.000338939832,0.011006016800000002,0.28120028284010057
제주 × 아파트,3701,0.003701,0.007864306187999999,-0.41633061879999994,-0.7537312640847144
제주 × 단독주택,4461,0.004461,0.002143675969,0.23173240309999998,0.7328508582213853
제주 × 다세대주택,1716,0.001716,0.001449398337,0.026660166300000017,0.16884747074471093
제주 × 주택 이외의 거처,930,0.00093,0.0007637256720000001,0.016627432799999998,0.19697592952398082
제주 × 연립주택,1549,0.001549,0.00032625371200000006,0.1222746288,1.5576895040669139
제주 × 비주거용 건물 내 ,316,0.000316,0.00012564012200000002,0.019035987799999998,0.9223205678886025
충청남 × 아파트,24007,0.024007,0.025725769536,-0.1718769536,-0.06914774072040161
충청남 × 단독주택,12309,0.012309,0.007012406768000001,0.5296593232,0.5626497264835892
충청남 × 다세대주택,1883,0.001883,0.004741281264000001,-0.28582812640000005,-0.9234411583658715
충청남 × 주택 이외의 거처,1758,0.001758,0.0024983043840000004,-0.07403043840000004,-0.3514354560980256
충청남 × 연립주택,1016,0.001016,0.0010672432640000003,-0.0051243264000000325,-0.04920558593135469
충청남 × 비주거용 건물 내 ,483,0.000483,0.0004109947840000001,0.007200521599999989,0.16143613023443606
충청북 × 아파트,19318,0.019318,0.019420920575999995,-0.01029205759999971,-0.005313561484108924
충청북 × 단독주택,9130,0.00913,0.005293812288,0.38361877119999993,0.5450270489296549
충청북 × 다세대주택,884,0.000884,0.0035792922239999995,-0.26952922239999993,-1.3984632944180329
충청북 × 주택 이외의 거처,926,0.000926,0.001886022144,-0.09600221440000001,-0.7113509697296211
충청북 × 연립주택,618,0.000618,0.0008056842240000001,-0.018768422400000012,-0.26520342664474367
충청북 × 비주거용 건물 내 ,420,0.00042,0.000310268544,0.010973145600000003,0.30281651782662505
